section,chno,title,group,logo,url
AM RADIO STREAMS,16400,CFMJ 640,RADIO - AM,https://cdn.raddio.net/storage/photos/218482/706d5241d5307060d9fe02012d78e478.png,https://corus-hls.leanstream.co/corus/CFMJAM.stream/playlist.m3u8
,16800,CFTR 680,RADIO - AM,https://cdn.raddio.net/storage/photos/350259/dbd06980db2b80b68f18fc4f9d7b3190.png,https://rogers-hls.leanstream.co/rogers/tor680.stream/playlist.m3u8
,18600,ICI 860,RADIO - AM,https://cdn.raddio.net/storage/photos/19005/6424cd3ce819a27fe1d221d140b9f786.png,https://rcavliveaudio.akamaized.net/hls/live/2006973/P-2OTOR0_TOR/playlist.m3u8
,20100,CFRB 1010,RADIO - AM,https://cdn.raddio.net/storage/photos/18951/ab28d747523c2f927e0529527fd7848c.png,https://26193.live.streamtheworld.com:443/CFRBAM_ADP/HLS/playlist.m3u8
,20500,TSN 1050,RADIO - AM,https://cdn.raddio.net/storage/photos/15130/89c31a1449c33977805e10b41e561da2.png,https://18003.live.streamtheworld.com:443/CHUMAM_ADP/HLS/playlist.m3u8
,22800,CJRU 1280,RADIO - AM,https://cdn.raddio.net/storage/photos/163667/k8ow5c26181be2b65708954719.png,http://ryerson.out.airtime.pro:8000/ryerson_b
,24300,Fairchild Radio,RADIO - AM,https://cdn.raddio.net/storage/photos/237718/x8c45adb36ae0100d055416617.png,http://icecast01.eseenet.com:8000/am1430
,25400,CHIN 1540,RADIO - AM,https://cdn.raddio.net/storage/photos/308087/c4f75c2cc22dcadea762390499.png,http://ice7.securenetsystems.net/CHINAM
,26100,CHHA1016AM,RADIO - AM,https://cdn.raddio.net/storage/photos/345543/be80caec59245e607e8cfe08e4ebab5e.png,http://72.139.27.130:100/broadwave.mp3?src=1&rate=1&ref=
,26900,CHTO 1690,RADIO - AM,https://cdn.raddio.net/storage/photos/232238/60a88932badb6fe0439ff39d0b40d3dc.png,https://phoebe.streamerr.co:4920/;
FM RADIO STREAMS,10881,CIND 88.1,RADIO - FM,https://cdn.raddio.net/storage/photos/310672/mnvr5c2cc398e9908066159389.png,https://cob-ais.leanstream.co/cob-ais/CINDFM.stream/playlist.m3u8
,10889,CIRV 88.9,RADIO - FM,https://cdn.raddio.net/storage/photos/352143/9c378925425e2de56cbaa7bb87b2e250.png,http://ice5.securenetsystems.net:80/CIRV
,10911,JAZZ 91.1,RADIO - FM,https://cdn.raddio.net/storage/photos/19023/e95921ca68357f927446107547173c0b.png,https://jazzfm91.streamb.live/SB00009?args=tunein_01
,10919,CHIN 91.9,RADIO - FM,https://cdn.raddio.net/storage/photos/307001/1ed636e8123c1811e632aaedb63717ab.png,http://ice24.securenetsystems.net/CHINFM1
,10925,KiSS 92.5,RADIO - FM,https://cdn.raddio.net/storage/photos/350261/f263618e01aa8652f022fd5ae9217189.png,https://rogers-hls.leanstream.co/rogers/tor925.stream/playlist.m3u8
,10935,CFXJ 93.5,RADIO - FM,https://cdn.raddio.net/storage/photos/228593/e40da5af0d8c16cfc8add8d921de5fe1.png,https://newcap-hls.leanstream.co/newcap/CFXJFM.stream/playlist.m3u8
,10969,CKHC 96.9,RADIO - FM,https://cdn.raddio.net/storage/photos/14503/lvoo5c254c74ea042885792786.png,https://live.leanstream.co/CKHCFM-MP3
,10973,CHBM 97.3,RADIO - FM,https://cdn.raddio.net/storage/photos/308082/46c22eba25c80cd548890afb677a1860.png,https://newcap-hls.leanstream.co/newcap/CHBMFM.stream/playlist.m3u8
,10981,CHFI 98.1,RADIO - FM,https://cdn.raddio.net/storage/photos/350240/151da9b9a8c9f26623df6f61d8491d6b.png,https://rogers-hls.leanstream.co/rogers/tor981.stream/playlist.m3u8
,10987,G98.7FM,RADIO - FM,https://cdn.raddio.net/storage/photos/100308/11eeecb07d98356564da8ebc28a857fc.png,http://ice64.securenetsystems.net/CKFG
,10999,CKFM 99.9,RADIO - FM,https://cdn.raddio.net/storage/photos/19031/9c91b06223ac0632ef3b6e412ca34d1e.png,https://19293.live.streamtheworld.com:443/CKFMFM_ADP/HLS/playlist.m3u8
,11005,CHIR 100.5,RADIO - FM,https://cdn.raddio.net/storage/photos/2787/17298903395f1f413aec5eb278a5d990.png,http://nap.casthost.net:8004/stream
,11007,CHIN 100.7,RADIO - FM,https://cdn.raddio.net/storage/photos/344476/7dd0f50962834f39c6c31f41b9863cfe.png,http://ice7.securenetsystems.net/CHINFM
,11013,CMR 101.3,RADIO - FM,https://cdn.raddio.net/storage/photos/48278/9c733b632acfd3f2dcfca21e4dad3457.png,https://live.cmr24.net/CMR/CMR-HQ/icecast.audio
,11013,CMR 101.3,RADIO - FM,https://cdn.raddio.net/storage/photos/165113/ua385c261893e545f628556118.png,https://live.cmr24.net/CMR/TamilHD-HQ/icecast.audio
,11013,CMR 101.3,RADIO - FM,https://cdn.raddio.net/storage/photos/165115/b7795c2618940f7d9286468285.png,https://live.cmr24.net/CMR/Desi_Music-HQ/icecast.audio
,11021,EDGE 102.1,RADIO - FM,https://cdn.raddio.net/storage/photos/226663/64327e43b2bd795bc8f7296ca7e07aa1.jpg,https://corus-hls.leanstream.co/corus/CFNYFM.stream/playlist.m3u8
,11035,CIDC 103.5,RADIO - FM,https://cdn.raddio.net/storage/photos/304703/18b50f258e7ebdec223deab45e9ace55.png,https://evanov.leanstream.co/evanov/CIDCFM.stream/playlist.m3u8
,11045,CHUM 104.5,RADIO - FM,https://cdn.raddio.net/storage/photos/18987/c52e64e0fed57c403496b82244978116.png,https://18163.live.streamtheworld.com:443/CHUMFM_ADP/HLS/playlist.m3u8
,11051,CHOQ 105.1,RADIO - FM,https://cdn.raddio.net/storage/photos/58625/c11q5c2566ba4f5bc791341240.png,http://ice9.securenetsystems.net/CHOQ
,11071,CIRK 107.1,RADIO - FM,https://cdn.raddio.net/storage/photos/250761/cb2066cf455eaa1adf4ddb018ef7a30f.png,https://newcap-hls.leanstream.co/newcap/CIRKFM.stream/playlist.m3u8
OTHER STREAMS,,Alternative Rock Variety @ MEGASHUFFLE.com,RADIO,https://cdn.raddio.net/storage/photos/75274/wrya5c256f4de4c1b985302460.png,https://streaming.live365.com/a18329
,,ETN.FM Trance,RADIO,https://cdn.raddio.net/storage/photos/28224/vim15c2553a729a15396774754.png,http://8.43.48.6:8120/;
,,Beach Chill-Out Radio,RADIO,https://cdn.raddio.net/storage/photos/280866/f56f54cf5be318b70c1e9c45b00f73e2.png,https://quincy.torontocast.com:2975/stream
,,Canadian Tamil Broadcasting Corporation,RADIO,https://cdn.raddio.net/storage/photos/565/7f86389eeb9dcb28cbe94b888efe4121.png,http://ctbcfmradio.primcast.com:4086/;
,,Canadian Tamil Radio 3,RADIO,https://cdn.raddio.net/storage/photos/232965/7b807e0da9382953a485e067e00705a0.jpg,http://198.27.66.225:8498/stream
,,Yimago Earth,RADIO,https://cdn.raddio.net/storage/photos/304669/527a3a71669170cd5ade5d6eda1d8f90.png,https://yimago.torontocast.stream/earth
,,DJ FM,RADIO,https://cdn.raddio.net/storage/photos/9944/4d75a943fa74a50c467f72edfd3ed297.png,http://mux.mtl.djfmradio.com/djfm3
,,Journeyscapes,RADIO,https://cdn.raddio.net/storage/photos/283857/02b08c99b05548d4e98565028757f1ff.png,http://216.126.196.154:4580/stream
,,Yimago Jazz,RADIO,https://cdn.raddio.net/storage/photos/166844/d5b1e5e23d1262770426e030200c04c3.png,https://yimago.torontocast.stream/jazz
,,Retro Hits Good Times Great Oldies,RADIO,https://cdn.raddio.net/storage/photos/301376/8b95bf0696c1319729c3f8583743c590.png,http://s1.nexuscast.com:8038/;
,,Jeepney Pinoy Radio,RADIO,https://cdn.raddio.net/storage/photos/283809/11090440017481754628e31a7d15f93b.jpg,https://usa5.fastcast4u.com//proxy/mcbnjpr?mp=/1
,,KBuena Suave,RADIO,https://cdn.raddio.net/storage/photos/182450/np5m5c26208f104c4558830932.png,http://server2.ejeserver.com:8644/live
,,ATOMIC CITY with Skip Bombwell,RADIO,https://cdn.raddio.net/storage/photos/229183/a5fbe441df173aabec171dcd5623df4c.png,http://jenny.torontocast.com:8166/stream
,,KONA Stream,RADIO,https://cdn.raddio.net/storage/photos/79119/5343508066bd53eaa150a3461d0df6a6.jpg,http://jenny.torontocast.com:9002/stereo
,,Dubplate.fm - Urban Boogie Radio,RADIO,https://cdn.raddio.net/storage/photos/100332/fcd0e706014b4f47b0743cacb73c339f.png,https://sc2.dubplate.fm/radio/8010/urbanboogie/uhifi
,,Flashback Alternatives,RADIO,https://cdn.raddio.net/storage/photos/294084/5441652267f4be6a4962b7c88cf5801c.png,https://puma.streemlion.com/fa192
,,Unity Fm Canada,RADIO,https://cdn.raddio.net/storage/photos/95046/7f6579cb4a06cae0a352dc53889edc61.jpg,https://stream.zeno.fm/507dzk77gkeuv
,,Radio Bellissima Italia,RADIO,https://cdn.raddio.net/storage/photos/287173/f3b3ae056218f0056ff54eea04c02a83.png,https://listen.openstream.co/6095/audio
,,Toronto Global Radio - House Channel 1,RADIO,https://cdn.raddio.net/storage/photos/114632/2e665a28246107f46a1a2193f96bc33b.png,http://london-dedicated.myautodj.com:8138/stream
,,Radio Faro,RADIO,https://cdn.raddio.net/storage/photos/332205/f99b67be94fca804b7dfb12d6721b981.jpg,https://cast1.torontocast.com:5230/stream
,,Kilimandjaro Radio,RADIO,https://cdn.raddio.net/storage/photos/177247/c66af59446c9e814f9e111835a4556df.jpg,http://s1.voscast.com:8336/;
,,Radio Sud International,RADIO,https://cdn.raddio.net/storage/photos/173132/61e7c8dd0ea08a08069c465219aca824.jpg,https://cast1.torontocast.com:2805/stream
,,Musicbox4friends,RADIO,https://cdn.raddio.net/storage/photos/167504/586b88ff6da6fc23e97330219f62655c.jpg,https://maggie.torontocast.com:8038/musicbox
,,Star Radio FM,RADIO,https://cdn.raddio.net/storage/photos/224092/0d5e8ce0ff9046ac05dc9c5148fc6be8.png,https://ams1.reliastream.com/proxy/guvaldez?mp=/stream
,,Starflight Radio,RADIO,https://cdn.raddio.net/storage/photos/203145/736bc90b0067101c14753db40535a425.jpg,https://bluford.torontocast.com/proxy/mmkywvdq/stream
,,Malhans Hindi HQ Radio,RADIO,https://cdn.raddio.net/storage/photos/377664/673e05bd9bf0de69034d433d83420112.jpg,https://stream.zeno.fm/mabgug7xyp8uv
,,All Hit Remixes @ MEGASHUFFLE.com,RADIO,https://cdn.raddio.net/storage/photos/379225/73cc7063234ec346af03cd313cc5f623.jpg,https://streaming.live365.com/a57200
,,100 BEST SMOOTH JAZZ CLUB,RADIO,https://cdn.raddio.net/storage/photos/378136/86e92df21ffdaa0f79d5561c2938694e.png,https://listen.openstream.co/7010/audio
,,Nitty-Gritty Music Radio,RADIO,https://cdn.raddio.net/storage/photos/373880/3dc23e55b9bafadcd3c05d230853c161.jpg,https://cast1.torontocast.com:1405/stream
,,A MISSISSIPPI BLUES ,RADIO,https://cdn.raddio.net/storage/photos/375496/743424201f8d2b8949a775a7062ac97d.jpg,https://cast1.torontocast.com:4450/stream
,,RDMIX LOVE SONGS,RADIO,https://cdn.raddio.net/storage/photos/373012/86dfcad01511e306a1aa9493d32ca0ce.jpg,https://maggie.torontocast.com:2020/stream/rdmixlovesongs
,,1001 R&B STARS ,RADIO,https://cdn.raddio.net/storage/photos/379072/8333ad2a4fa795bc67166150d80b7f1f.png,https://listen.openstream.co/6452/audio
,,RDMIX ITALO DISCO 80S,RADIO,https://cdn.raddio.net/storage/photos/373013/da2e5ee6aa232b7e5e39f9a086966885.jpg,https://cast1.torontocast.com:2130/stream
,,AIRPORT LOUNGE RADIO,RADIO,https://cdn.raddio.net/storage/photos/378063/5ae5f4fa9f36de6b8b960e773436142f.png,https://az1.mediacp.eu/listen/airport-lounge-radio/radio.mp3
,,TBN Reggae Radio,RADIO,https://cdn.raddio.net/storage/photos/378956/b65bd2b066f345b34fc7c8df5f09f33a.png,https://puma.streemlion.com:1085/stream
,,Music is Magic,RADIO,https://cdn.raddio.net/storage/photos/379839/82c72005883f77d664e30067e1d5b050.jpg,https://kathy.torontocast.com:2645/stream
,,Tin Pan Alley Radio,RADIO,https://cdn.raddio.net/storage/photos/373997/55ded9eea96b61b82545f3595145d50e.png,https://radio.streemlion.com:5325/stream
,,SHE LOVES RNB RADIO,RADIO,https://cdn.raddio.net/storage/photos/379541/fbc8653798157f7f8f87d52ee3536d15.jpg,https://a3.asurahosting.com:6150/radio.mp3
,,MANHATTAN JAZZ CLUB,RADIO,https://cdn.raddio.net/storage/photos/375924/944258bbf32cbd7bf964f2ad8512cfbd.jpg,https://listen.openstream.co/6439/audio
,,Alexandria Radio,RADIO,https://cdn.raddio.net/storage/photos/380936/bc6f339d35ee8f80a33752ba1212d964.png,https://altair.streamerr.co:8106/stream
,,SUITE JAZZ RADIO,RADIO,https://cdn.raddio.net/storage/photos/372653/b41e1ffbda4a118efb986a51e63ba772.jpg,https://jenny.torontocast.com:2000/stream/suitejazzradio
,,NATURE RADIO OCEAN,RADIO,https://cdn.raddio.net/storage/photos/377828/2ea215ae4004e51ccb611a1ea93b8224.png,https://listen.openstream.co/6503/audio
,,100 CINEMA SOUNDTRACKS,RADIO,https://cdn.raddio.net/storage/photos/378164/8220d28023fa4b1f6f04fd01ea82c52a.png,https://listen.openstream.co/4240/audio
,,Countryradio.musicbox4friends,RADIO,https://cdn.raddio.net/storage/photos/379846/2f96189fe4f71d80e931f80f32d68861.jpg,https://maggie.torontocast.com:8092/country
,,100 GREATEST OF THE 80'S,RADIO,https://cdn.raddio.net/storage/photos/374215/7483b7b9f81078af418bcbdb81f1162e.png,https://maggie.torontocast.com:2020/stream/100greatestofthe80s
,,LuvBay Afrobeat Music/Talk Radio,RADIO,https://cdn.raddio.net/storage/photos/345481/e555db416a4beb248bd41130519ebcd5.JPG,http://149.56.234.138:8177/stream
,,Yimago Lite Rock,RADIO,https://cdn.raddio.net/storage/photos/378720/846b94ba45b22c19f329e1ce92576c2b.png,https://yimago.torontocast.stream/literock
,,Radio Tele Tikoze ak Leternel ,RADIO,https://cdn.raddio.net/storage/photos/380756/8920ab328601270d60a2d1056d4fa93c.png,https://stream.zeno.fm/tno0fdiblw5uv
,,Classic Hits 109 - Warm109,RADIO,https://cdn.raddio.net/storage/photos/381557/c01eabb03b1b268d8d809120d1797005.jpg,https://broadcast.classichits109.com/warm109
,,Otune Radio,RADIO,https://cdn.raddio.net/storage/photos/376847/0c4b179b729ce6b4bc9b78256fc17fb2.jpg,http://live.rcast.net:8576/;stream
,,BOP - Trending Hits,RADIO,https://cdn.raddio.net/storage/photos/373481/75d3120965a619c1fa28e89ac5ed2ca3.jpg,https://maggie.torontocast.com:8110/stream?type=.mp3
,,100 GREATEST JAZZ LOUNGE BAR,RADIO,https://cdn.raddio.net/storage/photos/373874/73891f9c071ce462f189427f87c8e0d5.jpg,https://cast1.torontocast.com:4640/stream
,,Yimago Country,RADIO,https://cdn.raddio.net/storage/photos/379784/5966303ae32aba16473b37ae702217e2.png,https://yimago.torontocast.stream/country
,,RDMIX ITALIAN VINTAGE 70 80 90,RADIO,https://cdn.raddio.net/storage/photos/373014/5103b45acd857008e83e10fd8f45e0da.jpg,https://maggie.torontocast.com:2020/stream/rdmixitalianvintage
